1	-6.5	9.75	0	0	6.5	-9.75
2	-6.487601578581643	9.731402367872473	0.181106755902473	-0.27166013385370974	6.5	-9.75
3	-6.4532736181096	9.679910427164408	0.32853264094750206	-0.4927989614212534	6.5	-9.75
4	-6.401258797891483	9.60188819683723	0.4474313438638897	-0.6711470157958346	6.5	-9.75
5	-6.334979558084983	9.502469337127485	0.5433229272915998	-0.8149843909373997	6.5	-9.75
6	-6.257196090331017	9.385794135496544	0.6206593115138882	-0.9309889672708319	6.5	-9.75
7	-6.1701344840697745	9.255201726104662	0.6830309619839867	-1.0245464429759805	6.5	-9.75
8	-6.07559007630688	9.113385114460314	0.7333335824321124	-1.1000003736481676	6.5	-9.75
9	-5.975010803008302	8.962516204512454	0.7739025525471684	-1.1608538288207515	6.5	-9.75
10	-5.869564421845674	8.804346632768514	0.8066213517177516	-1.209932027576629	6.5	-9.75
11	-5.760192727215789	8.640289090823694	0.8330090025782233	-1.2495135038673377	6.5	-9.75
12	-5.6476552745532835	8.47148291182993	0.8542905940664631	-1.2814358910996966	6.5	-9.75
13	-5.531224483701985	8.29981234204007	0.8908862540269459	-1.293180137601667	0.9961284379746371	-0.08790981207015201
14	-5.410596129699763	8.1265847801149	0.9176269927409034	-1.3047829782501945	0.9674951779208797	-0.2528894634021857
15	-5.287917430188004	7.951140702504437	0.9224011788431353	-1.3261008580464513	6.5	-9.75
16	-5.164666230778396	7.773139091766832	0.9262205864898461	-1.3433131328198527	6.5	-9.75
17	-5.040960116476962	7.593070304282887	0.9292546934039507	-1.3572255804221058	6.5	-9.75
18	-4.9168927176984525	7.411330613043653	0.9316636138975172	-1.3684712849779492	6.5	-9.75
19	-4.792538559450728	7.228240269834007	0.9335750296102026	-1.3775617972909668	6.5	-9.75
20	-4.667956933703425	7.044058098245136	0.9350907255338677	-1.3849104769004503	6.5	-9.75
21	-4.543194991007809	6.858993284016012	0.9362918140128548	-1.3908513494625248	6.5	-9.75
22	-4.4182902081453035	6.673214901168148	0.9372429093561422	-1.3956543412238098	6.5	-9.75
23	-4.291711245563861	6.487995622326346	0.9606528867929224	-1.3830441754385143	0.9898619618246352	-0.1420327304978843
24	-4.162553977549069	6.304108895557582	0.9762150538984912	-1.3754763576052345	0.9555971004892683	-0.29467640139058215
25	-4.031507759181835	6.121147104872211	0.9890686355427918	-1.3691380908786448	0.9555973047471169	-0.2946757390082287
26	-3.898630081717833	5.939174135589141	1.003629824533852	-1.3607140630181733	0.9898618807803855	-0.1420332953145769
27	-3.7644567298446474	5.757897092235636	1.001572845472604	-1.3638716854793211	6.5	-9.75
28	-3.6317628231790198	5.575327158941531	0.9892498026458484	-1.3743211277084797	6.5	-9.75
29	-3.5005568985949878	5.391497264072648	0.9791772412932962	-1.38283720882007	6.5	-9.75
30	-3.370567306189713	5.206640456202918	0.9709428886957782	-1.389778628408301	6.5	-9.75
31	-3.241572145546371	5.020946556851654	0.9642102070443623	-1.3954373833064186	6.5	-9.75
32	-3.1133901292126978	4.834570197271471	0.95870444567414	-1.400051194003618	6.5	-9.75
33	-2.985873128374514	4.647637358223902	0.9542012681281755	-1.4038136131499075	6.5	-9.75
34	-2.8589000902629387	4.460250691967056	0.9505174775993843	-1.4068822487386794	6.5	-9.75
35	-2.7323720742664794	4.2724938535646455	0.9475034526843901	-1.409385453868914	6.5	-9.75
36	-2.6062082005007388	4.0844350262338605	0.9450369773245624	-1.411427769316411	6.5	-9.75
37	-2.480342342700446	3.8961297909704595	0.943018207377311	-1.4130943517065533	6.5	-9.75
38	-2.354720428351201	3.707623462648273	0.9413655639497401	-1.4144545766096237	6.5	-9.75
39	-2.2292982342832053	3.518952991985892	0.9400123824641261	-1.4155649705209363	6.5	-9.75
40	-2.1040395865723123	3.3301485142280387	0.9389041780580648	-1.4164715969316766	6.5	-9.75
41	-1.9789148904034626	3.1412346103077753	0.9379964136913809	-1.4172119983115072	6.5	-9.75
42	-1.853899929254465	2.952231333990842	0.9372526783267626	-1.4178167768085568	6.5	-9.75
43	-1.7289748839299464	2.763155048529092	0.9366431996583771	-1.418310881010451	6.5	-9.75
44	-1.6041235310841484	2.574019108237748	0.9361436298037952	-1.4187146535376751	6.5	-9.75
45	-1.4793325882993285	2.3848344138134947	0.9357340537368244	-1.4190446840178046	6.5	-9.75
46	-1.354591178844433	2.1956098648437585	0.9353981795002845	-1.419314503676674	6.5	-9.75
47	-1.2298903941796313	2.0063527285922595	0.9351226767876871	-1.4195351510232266	6.5	-9.75
48	-1.1052229363028878	1.8170689405947336	0.9348966366380683	-1.4197156326081608	6.5	-9.75
49	-0.9805828253228074	1.6277633497096504	0.9347111300071195	-1.419863298366442	6.5	-9.75
50	-0.8559651603248684	1.4384399179180432	0.934558847070406	-1.4199841474183905	6.5	-9.75
51	-0.7313659237872284	1.249101883253954	0.9344338024522232	-1.4200830772472282	6.5	-9.75
52	-0.6067818215889178	1.059751892690361	0.9343310942959984	-1.4201640867659502	6.5	-9.75
53	-0.4822101521113109	0.8703921105386992	0.9342467073128345	-1.4202304418299425	6.5	-9.75
54	-0.3576486991240715	0.6810243068889764	0.934177351756434	-1.4202848101602408	6.5	-9.75
55	-0.23309564411840442	0.4916499297781301	0.9341203317507425	-1.4203293713473375	6.5	-9.75
56	-0.10854949454385308	0.3022701640909027	0.9340734376027605	-1.4203659065518668	6.5	-9.75
57	0.015990974947316418	0.11288597964119583	0.9340348577172575	-1.4203958716610074	6.5	-9.75
58	0.14052677061502036	-0.07650182957128106	0.9340031065334464	-1.420420456961742	6.5	-9.75
