6.0	-1.0488843	-12.641125	12.0
6.0	-0.17252906	-9.7686113	13.0
6.0	1.3047139	-12.01731	14.0
6.0	0.58290209	-4.0746873	15.0
6.0	6.2931869	-3.032563	16.0
6.0	3.7267859	0.70339672	17.0
6.0	3.0664886	0.88813626	18.0
6.0	4.0160044	3.0491373	19.0
6.0	6.8342999	4.5678015	20.0
6.0	6.1897179	6.5786086	21.0
6.0	1.1789065	8.6617343	22.0
6.0	-0.42358222	8.8821982	23.0
6.0	-0.0027757177	11.715872	24.0
7.0	-6.0168714	-9.9294412	0.0
7.0	-6.2614136	-5.427751	1.0
7.0	0.37324223	6.4469363	2.0
7.0	0.35525389	0.94086681	3.0
7.0	-1.8905259	3.1151136	4.0
7.0	-0.065664834	-3.1479867	5.0
7.0	-4.960267	1.3625432	6.0
7.0	-2.8575811	0.46876077	7.0
7.0	-6.5424378	-3.0949195	8.0
7.0	-5.9229441	-10.298163	9.0
7.0	-0.55466486	-0.44901564	10.0
7.0	-0.24751378	-7.716383	11.0
7.0	-1.2199571	-12.644998	12.0
7.0	-0.14466238	-9.7394537	13.0
7.0	1.4764322	-12.041949	14.0
7.0	0.52394146	-3.9904418	15.0
7.0	6.2640293	-3.0046963	16.0
7.0	3.779292	0.90427258	17.0
7.0	3.0988734	0.7177089	18.0
7.0	4.0406438	3.2208555	19.0
7.0	6.7811483	4.3954377	20.0
7.0	6.2402877	6.8650209	21.0
7.0	1.1205913	8.7174677	22.0
7.0	-0.31276094	9.0273407	23.0
7.0	-0.0060029805	11.858433	24.0
8.0	-6.1043442	-9.8458412	0.0
8.0	-6.286053	-5.5994693	1.0
8.0	0.1995876	6.5571121	2.0
8.0	0.41615088	0.7710849	3.0
8.0	-1.719453	3.1189863	4.0
8.0	-0.0073496576	-3.2037201	5.0
8.0	-4.814479	1.2232098	6.0
8.0	-2.775272	0.61325781	7.0
8.0	-6.5741772	-2.9530043	8.0
8.0	-5.8348259	-10.410275	9.0
8.0	-0.41404054	-0.36025197	10.0
8.0	-0.25074104	-7.5738223	11.0
8.0	-1.3916754	-12.620358	12.0
8.0	-0.11744115	-9.681784	13.0
8.0	1.6766626	-12.065943	14.0
8.0	0.46498083	-3.9061963	15.0
8.0	6.2633838	-2.9761841	16.0
8.0	3.803286	1.104503	17.0
8.0	3.0748795	0.5174785	18.0
8.0	4.0937954	3.3932193	19.0
8.0	6.7558635	4.2522316	20.0
8.0	6.2921483	7.0944088	21.0
8.0	1.0331185	8.8010677	22.0
8.0	-0.20193966	9.1724832	23.0
8.0	0.019927345	11.973127	24.0
9.0	-6.1911715	-9.7907533	0.0
9.0	-6.2530227	-5.7984088	1.0
9.0	0.025932978	6.6672879	2.0
9.0	0.50491455	0.63046058	3.0
9.0	-1.491356	3.1241499	4.0
9.0	0.050965519	-3.2594535	5.0
9.0	-4.6686911	1.0838764	6.0
9.0	-2.6352931	0.73053361	7.0
9.0	-6.5774045	-2.8104436	8.0
9.0	-5.6903289	-10.492584	9.0
9.0	-0.3012829	-0.30064589	10.0
9.0	-0.2831259	-7.4033949	11.0
9.0	-1.5627482	-12.624231	12.0
9.0	-0.061707782	-9.6234688	13.0
9.0	1.876893	-12.089937	14.0
9.0	0.40666565	-3.8504629	15.0
9.0	6.2906051	-2.9185144	16.0
9.0	3.8849497	1.2775122	17.0
9.0	3.1066189	0.37556327	18.0
9.0	4.1469469	3.565583	19.0
9.0	6.7590907	4.1096709	20.0
9.0	6.3161423	7.2946393	21.0
9.0	1.0033155	8.8574465	22.0
9.0	-0.092409286	9.3746499	23.0
9.0	0.045857671	12.087821	24.0
10.0	-6.2773534	-9.7641775	0.0
10.0	-6.2485046	-5.9979937	1.0
10.0	-0.14772165	6.7774638	2.0
10.0	0.59432367	0.46132413	3.0
10.0	-1.3209286	3.1565347	4.0
10.0	0.10863524	-3.2866747	5.0
10.0	-4.5235486	0.9730551	6.0
10.0	-2.5244718	0.8756761	7.0
10.0	-6.5812772	-2.6393708	8.0
10.0	-5.5464773	-10.546381	9.0
10.0	-0.18917072	-0.21252767	10.0
10.0	-0.31486529	-7.2614797	11.0
10.0	-1.733821	-12.628104	12.0
10.0	-0.0059744153	-9.5651536	13.0
10.0	2.0771234	-12.113931	14.0
10.0	0.34899593	-3.8232417	15.0
10.0	6.3463384	-2.8601992	16.0
10.0	3.9666133	1.4505213	17.0
10.0	3.1390037	0.20513591	18.0
10.0	4.2000985	3.7379467	19.0
10.0	6.7616725	3.9956224	20.0
10.0	6.3116241	7.4942242	21.0
10.0	0.94435484	8.941692	22.0
10.0	-0.037966825	9.4899894	23.0
10.0	0.072433449	12.174003	24.0
11.0	-6.3641807	-9.7090896	0.0
11.0	-6.2426955	-6.254603	1.0
11.0	-0.3485975	6.8299699	2.0
11.0	0.62799943	0.23387249	3.0
11.0	-1.1206982	3.1325408	4.0
11.0	0.19610801	-3.3702748	5.0
11.0	-4.3200909	0.80650046	6.0
11.0	-2.4130051	0.99230646	7.0
11.0	-6.6130166	-2.4974556	8.0
11.0	-5.3741136	-10.599533	9.0
11.0	-0.10492522	-0.15356704	10.0
11.0	-0.34595924	-7.1480766	11.0
11.0	-1.9048938	-12.631976	12.0
11.0	0.10807413	-9.5625718	13.0
11.0	2.2773538	-12.137925	14.0
11.0	0.29197166	-3.8245326	15.0
11.0	6.4305839	-2.8012386	16.0
11.0	4.0489225	1.5950184	17.0
11.0	3.1713886	0.034708548	18.0
11.0	4.2253834	3.8811528	19.0
11.0	6.7370331	3.8239041	20.0
11.0	6.3071059	7.6938092	21.0
11.0	0.91519725	8.9695587	22.0
11.0	0.017121089	9.5768167	23.0
11.0	0.1573244	12.204451	24.0
12.0	-6.4224959	-9.6533562	0.0
12.0	-6.2958471	-6.4269667	1.0
12.0	-0.52225213	6.9401457	2.0
12.0	0.68889642	0.064090583	3.0
12.0	-0.9217587	3.1655711	4.0
12.0	0.36976263	-3.4804506	5.0
12.0	-4.1749484	0.69567918	6.0
12.0	-2.2730262	1.1095823	7.0
12.0	-6.6175348	-2.2978706	8.0
12.0	-5.230262	-10.65333	9.0
12.0	-0.077703987	-0.095897315	10.0
12.0	-0.37769864	-7.0061614	11.0
12.0	-2.0772575	-12.578825	12.0
12.0	0.2493439	-9.5023203	13.0
12.0	2.4756479	-12.076382	14.0
12.0	0.20643525	-3.8264689	15.0
12.0	6.514184	-2.7137658	16.0
12.0	4.1299407	1.7965397	17.0
12.0	3.1454583	-0.079985447	18.0
12.0	4.2493773	4.0813832	19.0
12.0	6.7396149	3.7098556	20.0
12.0	6.329809	7.9510638	21.0
12.0	0.85623662	9.0538042	22.0
12.0	0.073499908	9.6066197	23.0
12.0	0.15538805	12.289988	24.0
13.0	-6.4522989	-9.5969774	0.0
13.0	-6.3204865	-6.598685	1.0
13.0	-0.72506434	7.0781882	2.0
13.0	0.7497934	-0.10569133	3.0
13.0	-0.75133133	3.1979559	4.0
13.0	0.51425967	-3.5627597	5.0
13.0	-4.0298059	0.5848579	6.0
13.0	-2.1330473	1.2268581	7.0
13.0	-6.6505651	-2.0989311	8.0
13.0	-5.0864104	-10.707127	9.0
13.0	-0.079640344	-0.010360908	10.0
13.0	-0.40943804	-6.8642462	11.0
13.0	-2.2774879	-12.554831	12.0
13.0	0.44763795	-9.4407779	13.0
13.0	2.6752328	-12.071864	14.0
13.0	0.12089884	-3.8284053	15.0
13.0	6.5686265	-2.5984264	16.0
13.0	4.1830923	1.9689034	17.0
13.0	3.1467492	-0.13700972	18.0
13.0	4.2740168	4.2531015	19.0
13.0	6.7130392	3.6236737	20.0
13.0	6.3823151	8.1519397	21.0
13.0	0.82707904	9.0816709	22.0
13.0	0.12858782	9.693447	23.0
13.0	0.18325473	12.319145	24.0
14.0	-6.480811	-9.5976228	0.0
14.0	-6.3723471	-6.8280729	1.0
14.0	-0.89807351	7.1598519	2.0
14.0	0.83984798	-0.30333992	3.0
14.0	-0.6081252	3.1726711	4.0
14.0	0.65940216	-3.673581	5.0
14.0	-3.9125301	0.44487903	6.0
14.0	-1.992423	1.3156217	7.0
14.0	-6.6835954	-1.8999916	8.0
14.0	-4.9419134	-10.789436	9.0
14.0	-0.080931249	0.046663364	10.0
14.0	-0.41201985	-6.7501976	11.0
14.0	-2.475782	-12.616373	12.0
14.0	0.59019862	-9.4375506	13.0
14.0	2.8475965	-12.125016	14.0
14.0	0.034716982	-3.8018295	15.0
14.0	6.5952022	-2.5122445	16.0
14.0	4.2362438	2.1412671	17.0
14.0	3.1195279	-0.19467944	18.0
14.0	4.3278138	4.3969531	19.0
14.0	6.6871088	3.5089797	20.0
14.0	6.4354667	8.3243034	21.0
14.0	0.76940931	9.1088921	22.0
14.0	0.18496664	9.7232501	23.0
14.0	0.18325473	12.319145	24.0
15.0	-6.5112595	-9.5127319	0.0
15.0	-6.4242078	-7.0574609	1.0
15.0	-1.1008857	7.2978944	2.0
15.0	0.9292571	-0.47247638	3.0
15.0	-0.46556452	3.1758983	4.0
15.0	0.77603251	-3.7850477	5.0
15.0	-3.8237665	0.30425471	6.0
15.0	-1.8809563	1.4322521	7.0
15.0	-6.6881135	-1.7004067	8.0
15.0	-4.7980618	-10.843233	9.0
15.0	-0.084158512	0.18922404	10.0
15.0	-0.41524711	-6.607637	11.0
15.0	-2.6468548	-12.620246	12.0
15.0	0.70424717	-9.4349688	13.0
15.0	3.0199602	-12.178167	14.0
15.0	0.0042684885	-3.7169386	15.0
15.0	6.5913295	-2.3411717	16.0
15.0	4.2595924	2.3700096	17.0
15.0	3.0637946	-0.25299462	18.0
15.0	4.3809653	4.5693168	19.0
15.0	6.6041542	3.3929948	20.0
15.0	6.4879728	8.5251793	21.0
15.0	0.74025172	9.1367588	22.0
15.0	0.26921214	9.7822107	23.0
15.0	0.18196382	12.37617	24.0
16.0	-6.541708	-9.4278409	0.0
16.0	-6.4482017	-7.2576913	1.0
16.0	-1.2745403	7.4080702	2.0
16.0	0.99015409	-0.64225829	3.0
16.0	-0.35022508	3.1214559	4.0
16.0	0.921175	-3.895869	5.0
16.0	-3.7064907	0.16427584	6.0
16.0	-1.7694896	1.5488824	7.0
16.0	-6.6932772	-1.4723096	8.0
16.0	-4.6542102	-10.89703	9.0
16.0	-0.088031228	0.36029686	10.0
16.0	-0.41847437	-6.4650763	11.0
16.0	-2.8470852	-12.596252	12.0
16.0	0.87402908	-9.3740718	13.0
16.0	3.2201906	-12.202161	14.0
16.0	-0.026180005	-3.6320476	15.0
16.0	6.5868114	-2.1415868	16.0
16.0	4.3120985	2.5708855	17.0
16.0	2.9801945	-0.34046738	18.0
16.0	4.4334714	4.7701927	19.0
16.0	6.5484209	3.3346796	20.0
16.0	6.5411243	8.697543	21.0
16.0	0.71109413	9.1646255	22.0
16.0	0.40983646	9.8709744	23.0
16.0	0.18131837	12.404682	24.0
17.0	-6.6000232	-9.3721076	0.0
17.0	-6.4158169	-7.4281187	1.0
17.0	-1.4767071	7.5176006	2.0
17.0	1.0510511	-0.81204019	3.0
17.0	-0.23682199	3.1525498	4.0
17.0	1.0669629	-4.0352024	5.0
17.0	-3.6183724	0.052163653	6.0
17.0	-1.6580228	1.6655128	7.0
17.0	-6.6984408	-1.2442125	8.0
17.0	-4.4824919	-10.921669	9.0
17.0	-0.063391807	0.53201512	10.0
17.0	-0.42170164	-6.3225156	11.0
17.0	-3.0466701	-12.60077	12.0
17.0	1.0444564	-9.3416869	13.0
17.0	3.421712	-12.28318	14.0
17.0	-0.057273951	-3.5186445	15.0
17.0	6.6114508	-1.9698685	16.0
17.0	4.36525	2.7432492	17.0
17.0	2.8104126	-0.40136437	18.0
17.0	4.4872684	4.9140443	19.0
17.0	6.4641754	3.275719	20.0
17.0	6.5372516	8.8686158	21.0
17.0	0.65277896	9.2203589	22.0
17.0	0.57961837	9.9318714	23.0
17.0	0.18131837	12.404682	24.0
18.0	-6.6304717	-9.2872166	0.0
18.0	-6.4112987	-7.6277037	1.0
18.0	-1.6497163	7.5992643	2.0
18.0	1.0840814	-1.0109797	3.0
18.0	-0.15128558	3.1544862	4.0
18.0	1.2127509	-4.1745359	5.0
18.0	-3.5010966	-0.087815215	6.0
18.0	-1.5465561	1.7821432	7.0
18.0	-6.6750923	-1.01547	8.0
18.0	-4.3101282	-10.974821	9.0
18.0	-0.040043292	0.76075766	10.0
18.0	-0.42557435	-6.1514428	11.0
18.0	-3.2456096	-12.6338	12.0
18.0	1.2433959	-9.3086566	13.0
18.0	3.5940757	-12.336331	14.0
18.0	-0.060501214	-3.3760838	15.0
18.0	6.6360902	-1.7981502	16.0
18.0	4.4469137	2.9162584	17.0
18.0	2.612764	-0.49141895	18.0
18.0	4.4827503	5.1136292	19.0
18.0	6.408442	3.2174038	20.0
18.0	6.5061577	8.9820189	21.0
18.0	0.53808496	9.2462892	22.0
18.0	0.72024269	10.020635	23.0
18.0	0.21047596	12.376815	24.0
19.0	-6.6622111	-9.1453014	0.0
19.0	-6.4352927	-7.8279341	1.0
19.0	-1.851883	7.7087947	2.0
19.0	1.0885995	-1.2105646	3.0
19.0	-0.092970402	3.0987528	4.0
19.0	1.3300267	-4.3145147	5.0
19.0	-3.4414906	-0.20057285	6.0
19.0	-1.4350894	1.8987735	7.0
19.0	-6.6802559	-0.78737289	8.0
19.0	-4.1377645	-11.027972	9.0
19.0	-0.016049324	0.96098806	10.0
19.0	-0.42944707	-5.98037	11.0
19.0	-3.4451946	-12.638319	12.0
19.0	1.4138233	-9.2762718	13.0
19.0	3.7943061	-12.360325	14.0
19.0	-0.033279983	-3.3184141	15.0
19.0	6.6892417	-1.6257865	16.0
19.0	4.5564441	3.1184252	17.0
19.0	2.4423367	-0.5238038	18.0
19.0	4.5073897	5.2853475	19.0
19.0	6.3533541	3.1305765	20.0
19.0	6.4744183	9.1239341	21.0
19.0	0.45125765	9.3013771	22.0
19.0	0.88937915	10.110044	23.0
19.0	0.26750023	12.378106	24.0
20.0	-6.6939505	-9.0033861	0.0
20.0	-6.43142	-7.9990069	1.0
20.0	-2.0255377	7.8189705	2.0
20.0	1.0931177	-1.4101496	3.0
20.0	-0.064458266	3.0993982	4.0
20.0	1.4758146	-4.4538481	5.0
20.0	-3.4097512	-0.34248808	6.0
20.0	-1.294465	1.9875372	7.0
20.0	-6.686065	-0.53076367	8.0
20.0	-3.9654008	-11.081124	9.0
20.0	-0.049079628	1.1599276	10.0
20.0	-0.43331978	-5.8092972	11.0
20.0	-3.6175583	-12.585167	12.0
20.0	1.6127628	-9.2432415	13.0
20.0	3.993891	-12.355807	14.0
20.0	-0.006704205	-3.2322322	15.0
20.0	6.7423933	-1.4534228	16.0
20.0	4.6659745	3.3205919	17.0
20.0	2.2725547	-0.58470078	18.0
20.0	4.5320291	5.4570657	19.0
20.0	6.3261329	3.0729068	20.0
20.0	6.4426789	9.2658493	21.0
20.0	0.36443034	9.356465	22.0
20.0	1.0578702	10.227965	23.0
20.0	0.35303664	12.380042	24.0
21.0	-6.8105808	-8.8919194	0.0
21.0	-6.5124382	-8.2005282	1.0
21.0	-2.227059	7.8999887	2.0
21.0	1.0412571	-1.6395376	3.0
21.0	-0.14999467	3.0974619	4.0
21.0	1.5937359	-4.6223391	5.0
21.0	-3.4907694	-0.54400939	6.0
21.0	-1.2387317	2.0458524	7.0
21.0	-6.7476074	-0.33246962	8.0
21.0	-3.877928	-11.164724	9.0
21.0	-0.081464479	1.3303549	10.0
21.0	-0.49292586	-5.6965395	11.0
21.0	-3.8741675	-12.590976	12.0
21.0	1.7559689	-9.2685264	13.0
21.0	4.1377426	-12.409604	14.0
21.0	-0.036507246	-3.1758534	15.0
21.0	6.6814963	-1.2836409	16.0
21.0	4.6912593	3.463798	17.0
21.0	2.0185273	-0.7045584	18.0
21.0	4.5002897	5.598981	19.0
21.0	6.2140207	2.9847886	20.0
21.0	6.3830728	9.378607	21.0
21.0	0.24973634	9.3823953	22.0
21.0	1.1699823	10.316084	23.0
21.0	0.38219423	12.352176	24.0
22.0	-6.8131627	-8.7778709	0.0
22.0	-6.5364322	-8.4007586	1.0
22.0	-2.4007136	8.0101646	2.0
22.0	1.0470661	-1.8961468	3.0
22.0	-0.20830985	3.1531953	4.0
22.0	1.7673905	-4.732515	5.0
22.0	-3.5452119	-0.65934883	6.0
22.0	-1.1544862	2.104813	7.0
22.0	-6.7242589	-0.10372708	8.0
22.0	-3.7055643	-11.217875	9.0
22.0	-0.086628099	1.558452	10.0
22.0	-0.49679858	-5.5254667	11.0
22.0	-4.073107	-12.624006	12.0
22.0	1.9555539	-9.2640082	13.0
22.0	4.2815942	-12.463401	14.0
22.0	-0.0099314678	-3.0896716	15.0
22.0	6.6776236	-1.1125681	16.0
22.0	4.7437654	3.6646739	17.0
22.0	1.7930121	-0.82377056	18.0
22.0	4.5249291	5.7706992	19.0
22.0	6.1304206	2.8973158	20.0
22.0	6.4090031	9.493301	21.0
22.0	0.19142117	9.4381287	22.0
22.0	1.3676309	10.406138	23.0
22.0	0.49624277	12.354757	24.0
23.0	-6.8442566	-8.6644678	0.0
23.0	-6.5040473	-8.5711859	1.0
23.0	-2.5737228	8.0918283	2.0
23.0	1.0522298	-2.1242439	3.0
23.0	-0.26597957	3.1804165	4.0
23.0	1.8846663	-4.8724938	5.0
23.0	-3.6268755	-0.83235801	6.0
23.0	-1.0708861	2.1922857	7.0
23.0	-6.7294225	0.12437	8.0
23.0	-3.5610673	-11.300185	9.0
23.0	-0.062634132	1.7586824	10.0
23.0	-0.50067129	-5.3543939	11.0
23.0	-4.2720465	-12.657037	12.0
23.0	2.1272721	-9.2886476	13.0
23.0	4.4539579	-12.516552	14.0
23.0	0.015998858	-2.9749776	15.0
23.0	6.6731054	-0.91298313	16.0
23.0	4.7962715	3.8655498	17.0
23.0	1.6225847	-0.85615541	18.0
23.0	4.5780807	5.9430629	19.0
23.0	5.9910872	2.7515279	20.0
23.0	6.4362243	9.5509707	21.0
23.0	0.13246054	9.5223742	22.0
23.0	1.5652795	10.496193	23.0
23.0	0.6394489	12.329473	24.0
24.0	-6.9343112	-8.4668192	0.0
24.0	-6.5565534	-8.7720618	1.0
24.0	-2.7460865	8.1449798	2.0
24.0	1.0859055	-2.3516955	3.0
24.0	-0.38067357	3.2063468	4.0
24.0	1.9740754	-5.0416303	5.0
24.0	-3.7098301	-0.94834291	6.0
24.0	-1.0151528	2.2506009	7.0
24.0	-6.6775618	0.35375799	8.0
24.0	-3.4165702	-11.382494	9.0
24.0	-0.010773481	1.9880704	10.0
24.0	-0.50389856	-5.2118332	11.0
24.0	-4.4431193	-12.660909	12.0
24.0	2.3268571	-9.2841294	13.0
24.0	4.5984549	-12.598862	14.0
24.0	0.069150414	-2.8026139	15.0
24.0	6.6685873	-0.71339818	16.0
24.0	4.8487776	4.0664256	17.0
24.0	1.4242906	-0.91769785	18.0
24.0	4.6312322	6.1154267	19.0
24.0	5.9074872	2.6640551	20.0
24.0	6.4634456	9.6086404	21.0
24.0	0.07414536	9.5781076	22.0
24.0	1.7629281	10.586247	23.0
24.0	0.78136413	12.361212	24.0
25.0	-6.966696	-8.2963918	0.0
25.0	-6.5520353	-8.9716467	1.0
25.0	-2.9476078	8.2259981	2.0
25.0	1.0904237	-2.5512805	3.0
25.0	-0.49536757	3.2322771	4.0
25.0	2.0919967	-5.2101213	5.0
25.0	-3.7921393	-1.0928399	6.0
25.0	-0.95941939	2.3089161	7.0
25.0	-6.6542133	0.58250053	8.0
25.0	-3.2442065	-11.435645	9.0
25.0	0.041732623	2.1889463	10.0
25.0	-0.47861368	-5.0686271	11.0
25.0	-4.6420588	-12.69394	12.0
25.0	2.5270875	-9.3081234	13.0
25.0	4.7714641	-12.680525	14.0
25.0	0.12294742	-2.6587623	15.0
25.0	6.635557	-0.51445868	16.0
25.0	4.9019292	4.2387893	17.0
25.0	1.1961936	-0.92286147	18.0
25.0	4.6558717	6.2871449	19.0
25.0	5.8245326	2.5480702	20.0
25.0	6.434288	9.6365071	21.0
25.0	0.044342319	9.6344864	22.0
25.0	1.9605767	10.676302	23.0
25.0	0.92392481	12.364439	24.0
26.0	-6.9990809	-8.1259645	0.0
26.0	-6.548808	-9.1142074	1.0
26.0	-3.1491291	8.3070163	2.0
26.0	1.0657843	-2.7229987	3.0
26.0	-0.66708583	3.2569166	4.0
26.0	2.209918	-5.3786123	5.0
26.0	-3.9314727	-1.2386279	6.0
26.0	-0.93155271	2.3380737	7.0
26.0	-6.659377	0.81059762	8.0
26.0	-3.0724882	-11.460285	9.0
26.0	0.065081138	2.4176888	10.0
26.0	-0.45461972	-4.8683967	11.0
26.0	-4.8416438	-12.698458	12.0
26.0	2.7266724	-9.3036052	13.0
26.0	4.9431824	-12.705165	14.0
26.0	0.20396566	-2.457241	15.0
26.0	6.6303933	-0.28636159	16.0
26.0	4.9829474	4.4403106	17.0
26.0	0.96809648	-0.9280251	18.0
26.0	4.6519989	6.4582177	19.0
26.0	5.7124204	2.459952	20.0
26.0	6.4051304	9.6643738	21.0
26.0	-0.013972857	9.6902198	22.0
26.0	2.1575798	10.794869	23.0
26.0	1.06584	12.396179	24.0
27.0	-6.9750869	-7.9257341	0.0
27.0	-6.5455807	-9.2567681	1.0
27.0	-3.350005	8.3595224	2.0
27.0	1.0424357	-2.9517413	3.0
27.0	-0.80900106	3.2251772	4.0
27.0	2.3271938	-5.5185912	5.0
27.0	-4.0714516	-1.3559037	6.0
27.0	-0.84795266	2.4255465	7.0
27.0	-6.6645406	1.0386947	8.0
27.0	-2.9286367	-11.514082	9.0
27.0	0.061208423	2.5887616	10.0
27.0	-0.45849243	-4.6973239	11.0
27.0	-5.0127166	-12.702331	12.0
27.0	2.9269029	-9.3275992	13.0
27.0	5.1142552	-12.701292	14.0
27.0	0.28562935	-2.2842318	15.0
27.0	6.6265206	-0.11528878	16.0
27.0	5.0639657	4.6418319	17.0
27.0	0.76980243	-0.98956753	18.0
27.0	4.6481262	6.6292906	19.0
27.0	5.6015991	2.3148095	20.0
27.0	6.2910819	9.661792	21.0
27.0	-0.070997129	9.6889289	22.0
27.0	2.3830951	10.914081	23.0
27.0	1.2090462	12.370894	24.0
28.0	-6.9796051	-7.7261491	0.0
